Date / Time;25/05/2023 16:54;;;;;
User name;Administrator;;;;;
Method ID;U8000;;;;;
;;;;;;
Loop;1 of 1;;;;;
Sample;1 of 1;;;;;
;;;;;;
ID 1;CRM4;;;;;
Sample size;50;mL;;;;
Density;1;g/mL;;;;
Correction factor;1;;;;;
;;;;;;
R1;Consumption;NaN;mL;;;
R2;Consumption;NaN;mL;;;
;;;;;;
Table of measured values Titration (EQP) [1];;;;;;
Volume;Meas. value;1.Derivative;Time;Temperature;dV;dE
mL;mV;mV/mL;s;°C;mL;mV
0;-19.6;NaN;0;18.4;NaN;NaN
1.3;206;NaN;68;18.6;1.3;225.6
1.325;209.2;NaN;284;18.8;0.025;3.2
1.35;211.9;NaN;299;18.8;0.025;2.7
1.375;214.2;NaN;314;18.8;0.025;2.3
1.4;216.4;87.34;329;18.8;0.025;2.2
1.425;218.4;75.89;346;18.8;0.025;2
1.45;220.2;71.23;363;18.8;0.025;1.8
1.475;222;67.37;378;18.8;0.025;1.8
1.5;223.6;63.07;394;18.8;0.025;1.6
1.525;225.1;59.53;409;18.8;0.025;1.5
1.55;226.6;56.4;424;18.8;0.025;1.5
1.575;228;NaN;439;18.8;0.025;1.4
1.6;229.2;NaN;454;18.8;0.025;1.2
1.625;230.5;NaN;470;18.8;0.025;1.3
1.65;231.7;NaN;485;18.8;0.025;1.2
1.675;232.8;NaN;500;18.8;0.025;1.1
