Date / Time;26/05/2023 10:00;;;;;
User name;Administrator;;;;;
Method ID;U8000;;;;;
;;;;;;
Loop;1 of 1;;;;;
Sample;1 of 1;;;;;
;;;;;;
ID 1;CRM2;;;;;
Sample size;50;mL;;;;
Density;1.0;g/mL;;;;
Correction factor;1.0;;;;;
;;;;;;
R1;Consumption;NaN;mL;;;
R2;Consumption;NaN;mL;;;
;;;;;;
Table of measured values Titration (EQP) [1];;;;;;
Volume;Meas. value;1.Derivative;Time;Temperature;dV;dE
mL;mV;mV/mL;s;°C;mL;mV
0.000;-32.7;NaN;0;19.7;NaN;NaN
1.300;209.0;NaN;58;19.5;1.300;241.7
1.325;212.0;NaN;274;19.0;0.025;3.0
1.350;214.4;NaN;289;19.0;0.025;2.4
1.375;216.7;NaN;304;19.0;0.025;2.3
1.400;218.7;82.47;319;19.0;0.025;2.0
1.425;220.6;72.77;334;18.9;0.025;1.9
1.450;222.4;68.72;349;18.9;0.025;1.8
1.475;224.1;64.27;365;18.9;0.025;1.7
1.500;225.6;60.97;380;18.9;0.025;1.5
1.525;227.1;NaN;395;18.9;0.025;1.5
1.550;228.5;NaN;410;18.9;0.025;1.4
1.575;229.8;NaN;425;18.9;0.025;1.3
1.600;231.1;NaN;440;18.8;0.025;1.3
1.625;232.2;NaN;456;18.8;0.025;1.1
