Date / Time;24/05/2023 09:46;;;;;
User name;Administrator;;;;;
Method ID;U8000;;;;;
;;;;;;
Loop;1 of 1;;;;;
Sample;1 of 1;;;;;
;;;;;;
ID 1;CRM1;;;;;
Sample size;50;mL;;;;
Density;1;g/mL;;;;
Correction factor;1;;;;;
;;;;;;
R1;Consumption;NaN;mL;;;
R2;Consumption;NaN;mL;;;
;;;;;;
Table of measured values Titration (EQP) [1];;;;;;
Volume;Meas. value;1.Derivative;Time;Temperature;dV;dE
mL;mV;mV/mL;s;°C;mL;mV
0;-25.3;NaN;0;19.8;NaN;NaN
1.3;209;NaN;70;19.4;1.3;234.3
1.325;212.3;NaN;287;18.8;0.025;3.3
1.35;214.9;NaN;302;18.8;0.025;2.6
1.375;217.1;NaN;317;18.8;0.025;2.2
1.4;219.2;84.32;332;18.7;0.025;2.1
1.425;221.1;72.06;347;18.7;0.025;1.9
1.45;222.9;67.8;362;18.7;0.025;1.8
1.475;224.5;63.93;378;18.7;0.025;1.6
1.5;226.1;60.11;393;18.7;0.025;1.6
1.525;227.5;NaN;408;18.7;0.025;1.4
1.55;228.9;NaN;423;18.7;0.025;1.4
1.575;230.3;NaN;438;18.6;0.025;1.4
1.6;231.5;NaN;453;18.6;0.025;1.2
1.625;232.7;NaN;469;18.6;0.025;1.2
