Date / Time;24/05/2023 12:39;;;;;
User name;Administrator;;;;;
Method ID;U8000;;;;;
;;;;;;
Loop;1 of 1;;;;;
Sample;1 of 1;;;;;
;;;;;;
ID 1;TILE3a;;;;;
Sample size;50;mL;;;;
Density;1;g/mL;;;;
Correction factor;1;;;;;
;;;;;;
R1;Consumption;NaN;mL;;;
R2;Consumption;NaN;mL;;;
;;;;;;
Table of measured values Titration (EQP) [1];;;;;;
Volume;Meas. value;1.Derivative;Time;Temperature;dV;dE
mL;mV;mV/mL;s;°C;mL;mV
0;30.7;NaN;0;14.7;NaN;NaN
1.5;134.9;NaN;61;16;1.5;104.2
1.525;139.9;NaN;278;17.8;0.025;5
1.55;148.3;NaN;306;17.9;0.025;8.4
1.575;157.5;NaN;341;18;0.025;9.2
1.6;167.1;310.14;374;18.1;0.025;9.6
1.625;175.5;320.64;400;18.2;0.025;8.4
1.65;182.5;270.23;427;18.2;0.025;7
1.675;188.4;225.57;451;18.3;0.025;5.9
1.7;193.7;187.65;472;18.3;0.025;5.3
1.725;197.8;160.41;490;18.3;0.025;4.1
1.75;201.6;139.59;512;18.4;0.025;3.8
1.775;205;122.34;528;18.4;0.025;3.4
1.8;207.7;109.24;543;18.4;0.025;2.7
1.825;210.4;99.35;558;18.4;0.025;2.7
1.85;212.8;90.27;574;18.4;0.025;2.4
1.875;214.9;83.59;589;18.5;0.025;2.1
1.9;217;NaN;605;18.5;0.025;2.1
1.925;218.8;NaN;620;18.5;0.025;1.8
1.95;220.6;NaN;635;18.5;0.025;1.8
1.975;222.2;NaN;650;18.5;0.025;1.6
2;223.7;NaN;665;18.5;0.025;1.5
