Date / Time;12/05/2023 16:59;;;;;
User name;Administrator;;;;;
Method ID;U8000;;;;;
;;;;;;
Loop;1 of 1;;;;;
Sample;1 of 1;;;;;
;;;;;;
ID 1;BLANK2c;;;;;
Sample size;50;mL;;;;
Density;1;g/mL;;;;
Correction factor;1;;;;;
;;;;;;
R1;Consumption;NaN;mL;;;
R2;Consumption;NaN;mL;;;
;;;;;;
Table of measured values Titration (EQP) [1];;;;;;
Volume;Meas. value;1.Derivative;Time;Temperature;dV;dE
mL;mV;mV/mL;s;°C;mL;mV
0;-56.2;NaN;0;22.8;NaN;NaN
1.5;210.8;NaN;43;22.3;1.5;267
1.525;213.6;NaN;259;21.1;0.025;2.8
1.55;216.3;NaN;274;21.1;0.025;2.7
1.575;218.8;NaN;289;21;0.025;2.5
1.6;220.9;86.86;304;21;0.025;2.1
1.625;222.9;77.3;319;21;0.025;2
1.65;224.8;71.23;334;21;0.025;1.9
1.675;226.5;NaN;350;20.9;0.025;1.7
1.7;228.1;NaN;365;20.9;0.025;1.6
1.725;229.7;NaN;380;20.9;0.025;1.6
1.75;231.1;NaN;395;20.9;0.025;1.4
1.775;232.5;NaN;410;20.9;0.025;1.4
